system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
00000000000000000049,0.1420824920257202,0.08773656523720312,0.028903604880765536,0.04398819806592068,0.040047450761986736,0.060860239987848716,0.14494175484785576,0.18310067844666092,0.18330781226267023,0.19991390815654905,0.34537536626850734,0.11719148136365778,0.633079862998259,-0.6026088948167421,275.44273404921967,0,PART2,East Sikkim,1526.5814208984375,2021-10-20,293.0,10.0,,2.0,0,52.0,2021-10-16,3.807071759259259,3,true,Pani House Landslide,1,Pani House,198.109475,LS-0074,,0,Online Media/2021/Sikkim/59,59,37.09989383797841,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.60943682084668,27.32459091283199]}"
00000000000000000040,0.2152792378249633,0.12138906907211265,0.07355896721228394,0.10321808645416307,0.08871445294684033,0.11726587949120759,0.25526791162012874,0.3273774945522729,0.3108429128870421,0.3492396847919729,0.45352764189653366,0.18834024034261518,0.5876924652332448,-0.5392944975373887,248.319837392525,0,PART1,South,38.43385696411133,2021-08-26,238.0,8.0,,2.0,0,76.0,2021-08-04,21.81447916666667,1,true,Jharjhari landslide,1,Jharjhari Village,78.381047,LS-0065,,0,Online Media/2021/Tripura/71,71,7.826950278959373,Online Media,1,Tripura,7,2021,"{""type"":""Point"",""coordinates"":[91.49428792018193,23.22815746626497]}"
00000000000000000007,0.14580765448370245,0.09081119278146702,0.03088369747047194,0.05363813048106655,0.04681155776347138,0.06034038120342676,0.13324376742535615,0.17082410908906573,0.15595872661834034,0.17943749176255894,0.2790705290273477,0.04930844983584076,0.5709945966472932,-0.5030763878254247,155.33408898846767,0,PART2,Papum Pare,355.9114685058594,2021-05-31,151.0,5.0,,3.0,0,62.0,2021-05-23,7.822349537037037,2,true,IG Park Landslide,1,"Near Indra Gandhi Park entry gate, Itanagar",69.527662,LS-0008,NH 415,1,Online Media/2021/Arunachal Pradesh/9,9,17.232580170396435,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[93.62232255232212,27.095981720023918]}"
0000000000000000000c,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,149.30176689138466,0,PART2,Papum Pare,1196.76220703125,2021-06-08,159.0,6.0,morning,3.0,0,,,,0,false,Leporiang Landslide,1,Leporiang,150.76957,LS-0013,NH 13,1,Online Media/2021/Arunachal Pradesh/1,1,26.51964924158855,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[93.33597245997298,27.241522319307347]}"
00000000000000000017,0.09245681174089068,0.0361468471659919,0.009571250000000002,0.02355609817813765,0.010050738866396758,0.03347864372469635,0.15451576417004045,0.20001642712550607,0.185007282388664,0.21549409919028337,0.6708659227786313,0.33137773594919684,0.897118999298578,-0.7746814147692911,281.1541806721774,0,PART2,Upper Siang,510.58642578125,2021-06-30,181.0,6.0,,2.0,0,75.0,2021-06-17,12.82232638888889,1,true,Pasighat_Yingkiong_Landslide,1,Pasighat to Yingkiong (100 kms from Yingkiong),29.255691,LS-0024,NH 52,1,Online Media/2021/Arunachal Pradesh/12,12,39.20600170582915,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[95.23509913953453,28.214774633434548]}"
00000000000000000018,0.1865656371829274,0.0752183180598451,0.014794845830590856,0.04445710596931802,0.021547835552630255,0.07659191433345151,0.26762792263682855,0.3258270467318111,0.3139672320388841,0.35557007746443225,0.6131065989822017,0.25410728707464103,0.8715121817609363,-0.751955226938841,271.3214163610504,0,PART2,West Siang,895.8372802734375,2021-06-30,181.0,6.0,,3.0,0,70.0,2021-06-17,12.82232638888889,1,true,Garu Landslide,1,"near Garu, 25 km from Likabali",18.777780532836914,LS-0025,NH 52,1,Online Media/2021/Arunachal Pradesh/13,13,10.049464381040275,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.71334864347294,27.796145308334946]}"
0000000000000000000b,0.19330798722044723,0.10016982098483697,0.033180455398346756,0.06483139104417061,0.05268369085653429,0.0932572037121558,0.23619259090217548,0.28801523910948834,0.2874458796084993,0.3090962117754451,0.4874067369230494,0.19788371244274094,0.6966220225679218,-0.6335663778177649,281.9735921379041,0,PART1,Tamenglong,1078.260009765625,2021-06-07,158.0,6.0,,3.0,0,9.0,2021-05-23,14.822349537037036,2,true,Tamei2_landslide,1,Tamei Village,20.428739,LS-0012,Imphal-Tamenglong Road,1,Online Media/2021/Manipur/27,27,23.049971439462716,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.67799442897439,25.15829719365323]}"
00000000000000000014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,281.9735921379041,0,PART1,Tamenglong,1078.260009765625,2021-06-24,175.0,6.0,,3.0,0,,,,0,false,Tamei landslide,1,Tamei Village,15.714632034301758,LS-0021,Imphal-Tamenglong Road,1,Online Media/2021/Manipur/26,26,23.049971439462716,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.67799442897439,25.15829719365323]}"
0000000000000000001f,0.1798956634205721,0.10900058328261311,0.020463593020896738,0.06283243051328871,0.05717945323595053,0.10892713532156625,0.26856978596064124,0.3475978088861839,0.32981145769933057,0.3702147900182593,0.5029504536637543,0.2939310868881382,0.705835881063403,-0.68096885833374,66.34985676936515,0,PART1,Tamenglong,222.3283233642578,2021-07-19,200.0,7.0,,1.0,0,72.0,2021-07-12,6.822349537037037,1,true,Sibilong_temple_landslide,1,Sibilong Temple,67.985381,LS-0032,Imphal-Jiribam Road (NH-37),1,Online Media/2021/Manipur/31,31,23.10780085565281,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.33253449306078,24.76736780429763]}"
00000000000000000022,,,,,,,,,,,,,,,148.65595232684075,0,PART1,Chandel,1190.6556396484375,2021-07-26,207.0,7.0,,3.0,0,77.0,2021-06-29,26.82929398148148,1,true,Chahmol_landslide,1,Chahmol Village,1.530845046043396,LS-0035,AH-1 Moreh Road,1,Online Media/2021/Manipur/28,28,27.5857743593554,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[94.16024620790456,24.319567040106385]}"
0000000000000000002e,0.18943208073431714,0.07587945636188449,0.024078989806785335,0.0513854759369136,0.02798930980272833,0.07504595567726555,0.25368854911506666,0.3287708859475632,0.3179790861605558,0.3557719306252851,0.6138274271472696,0.25234624725979715,0.8368350443601893,-0.720336871497149,272.8967929887539,0,PART1,Jaintia Hills,237.2367706298828,2021-08-02,214.0,8.0,7:00,3.0,0,18.0,2021-07-22,10.822349537037036,2,true,Kuliang_landslide,1,"Kuliang Village, Khilerihat",90.034167,LS-0047,NH 06,1,Online Media/2021/Meghalaya/20,20,27.77354745993692,Online Media,1,Meghalaya,3,2021,"{""type"":""Point"",""coordinates"":[92.36206465799093,25.081743346767674]}"
00000000000000000020,0.15321342428238155,0.07796104574500456,0.0195523481083274,0.05432184805761233,0.04836834364540012,0.07914614058220915,0.2143373161578253,0.26570346384014604,0.25853760016228816,0.2811833451668527,0.5000327946933656,0.22769951044593859,0.6397993266867169,-0.6144090111181767,297.323499595243,0,PART1,Lunglei,840.3836669921875,2021-07-19,200.0,7.0,,1.0,0,66.0,2021-07-12,6.822349537037037,2,true,Bualtei landslide,1,Bualtei,203.521302,LS-0033,NH 54,1,Online Media/2021/Mizoram/34,34,35.01457246183979,Online Media,1,Mizoram,4,2021,"{""type"":""Point"",""coordinates"":[92.81656299196445,22.805046744606653]}"
00000000000000000025,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62.66004537372902,0,PART2,West Sikkim,387.0161743164063,2021-07-30,211.0,7.0,,2.0,0,,,,0,false,Sisney Landslide,1,Sisney Petrol Pump,24.942363739013672,LS-0038,Jorethang - Legship Road,1,Online Media/2021/Sikkim/65,65,25.31141443867365,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.28041313141608,27.146369561927866]}"
00000000000000000034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120.58097313944604,0,PART2,East Sikkim,1076.102294921875,2021-08-08,220.0,8.0,,3.0,0,,,,0,false,Basilakha_landslide,1,Basilakha,105.199218,LS-0053,Laltturning-Basilakha Road,1,Online Media/2021/Sikkim/62,62,14.81689926786098,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.59728577047605,27.255461469200412]}"
00000000000000000041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,160.75082456588893,0,PART2,West Sikkim,459.90667724609375,2021-08-27,239.0,8.0,,3.0,0,,,,0,false,Jorethang-Legship Landslide,1,Reshi Bazaar,55.2774543762207,LS-0066,Jorethang - Legship Road,1,Online Media/2021/Sikkim/66,66,31.862559664221912,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.30745757930522,27.22126908232259]}"
0000000000000000002c,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.49873548826025,0,PART2,Kalimpong,965.7794189453124,2021-07-31,212.0,7.0,,2.0,0,,,,0,false,Seti Jhora Landslide,1,Seti jhora near Kalimpong,29.42971420288086,LS-0045,NH 10,1,Online Media/2021/Sikkim-West Bengal/64,64,35.08803078464321,Online Media,1,Sikkim/West Bengal,6,2021,"{""type"":""Point"",""coordinates"":[88.41411481740259,26.939387009229016]}"
